utterance_id	From	To	File	Id	String id	Year of birth	Sex	Education	Place of birth	Place of living	Left Context	DMatch	Right Context
23075	63013	69333	2019_zarechje_ndr_1_5		ndr1934	1934	f	8 классов	Мурашки	Заречье	Пелёнки понесла к	ручью	мыть, это в марте месяце, он например этот (этый) родился в марте.
23076	69820	81760	2019_zarechje_ndr_1_5		ndr1934	1934	f	8 классов	Мурашки	Заречье	Ну и, а тога (тады) ж не было дуже не = такой, тёплого ничего. Я пом = помыла до = дома, постирала пелёнки, понесла к	ручью	, там ручей тёк.
23083	124730	127469	2019_zarechje_ndr_1_5		ndr1934	1934	f	8 классов	Мурашки	Заречье	Язык тоже, поганое, говорят, мясо во	рту	(в роте).
23132	18096	22361	2019_stajki_vnz1948_2		vnz1948	1948	f	n/d	Стайки	Стайки	По	закону	ходили, и, ну, это, на Пасху так ходили.
23134	24462	26230	2019_stajki_vnz1948_2		vnz1948	1948	f	n/d	Стайки	Стайки	Тоже было по	закону	.
23195	294141	298664	2019_stajki_vnz1948_2		vnz1948	1948	f	n/d	Стайки	Стайки	отрезают	паску	, ти белого хлеба какого (якого) там (тама).
23345	95058	97507	2018_stajki_kfb1929_4_58-77		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	Ой, слава	богу	, будьте здоровы!
23422	372945	377195	2018_stajki_kfb1929_4_58-77		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	дальше уже города, уже по	разговору	- конечно (конешня),
23482	597279	601423	2018_stajki_kfb1929_4_58-77		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	Так она с	пропуску	ночью как (як) выскочила в те (теи) двери,
23604	1108425	1112112	2018_stajki_kfb1929_4_58-77		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	Я сама ходила, и тоже первому моему,	сыну	.
23622	41907	48707	2019_Malye_Xutora_zvp1934_1		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Ничего мне не надо, ничего, ничего не надо, идите, детки, где (иде) больше	народу	, туда (туды) идите.
23655	163800	166771	2019_Malye_Xutora_zvp1934_1		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Ну, сорок четыре годы трудового	стажу	.
23702	333081	334037	2019_Malye_Xutora_zvp1934_1		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Ну их к	чёрту	.
23767	526432	528094	2019_Malye_Xutora_zvp1934_1		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Вот в моём	саду	.
23775	557572	562572	2019_Malye_Xutora_zvp1934_1		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Ну может, какие (якие) которые, может, старые, дак и	богу	молились, кто их ведает.
23777	565026	566615	2019_Malye_Xutora_zvp1934_1		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Может, и	богу	молились.
23870	864944	866614	2019_Malye_Xutora_zvp1934_1		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	А	брату	год только был.
23890	936090	939690	2019_Malye_Xutora_zvp1934_1		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	А шло (ишло) по = одно от одного по	наследству	. Ну идёт.
23907	58932	67499	2019_zarechje_ndr_2_3		ndr1934	1934	f	8 классов	Мурашки	Заречье	Тата, это уж сколько я, и умер этот (этый) папка в восемьдесят пятом	году	, и я уже привыкла так,
23911	88980	97377	2019_zarechje_ndr_2_3		ndr1934	1934	f	8 классов	Мурашки	Заречье	Ну тогда (тъда) больше, ну кто как хотел, кто, кто называл тётей некоторые, а кто по им = по	отчеству	называл.
23912	97661	105675	2019_zarechje_ndr_2_3		ndr1934	1934	f	8 классов	Мурашки	Заречье	А может кто и мамой называл, есть же такие, что, ой, по	телевизору	когда (къда) говорят, что
23931	258829	265379	2019_zarechje_ndr_2_3		ndr1934	1934	f	8 классов	Мурашки	Заречье	Они уже не будут называться там ни по	отчеству	, никак, ты меня будешь называть по имени, я тебя по имени.
23956	494470	497953	2019_zarechje_ndr_2_3		ndr1934	1934	f	8 классов	Мурашки	Заречье	пъ -	ра'знъму	нъзыва'ли што як и шлю'ха и wся'к
23968	598228	603318	2019_zarechje_ndr_2_3		ndr1934	1934	f	8 классов	Мурашки	Заречье	Ну а как её будешь называть? Ну просто она (ина) по	здоровью	не может рожать, ну и всё.
23995	99495	102695	2019_zarechje_zie1942_1_1		zie1942	1942	f	n/d	Заречье	Заречье	По, по всей, короче говоря, по всему	району	?
24007	143585	146665	2019_zarechje_zie1942_1_1		zie1942	1942	f	n/d	Заречье	Заречье	Я родилась в войну, сорок втором	году	.
24063	363181	367041	2019_zarechje_zie1942_1_1		zie1942	1942	f	n/d	Заречье	Заречье	куда (куды)	человеку	городскому да в деревне? Они (яны) привыкли.
24199	21006	26740	2019_zhanvil_kkd1952_4_1		kkd1952	1952	f	техникум	Гута	Жанвиль	Заговоры - то хорошо помогали людям. И	скоту	, я ж рассказывала. Скоту...
24199	21006	26740	2019_zhanvil_kkd1952_4_1		kkd1952	1952	f	техникум	Гута	Жанвиль	Заговоры - то хорошо помогали людям. И скоту, я ж рассказывала.	Скоту	...
24207	58166	62664	2019_zhanvil_kkd1952_4_1		kkd1952	1952	f	техникум	Гута	Жанвиль	Коровам помогала.	Скоту	помогала. Людям, детям помогала.
24219	108440	113651	2019_zhanvil_kkd1952_4_1		kkd1952	1952	f	техникум	Гута	Жанвиль	Ну, так она (ина)	спугу	, так она не. Болезни. А мужикам вот болезни, их не знаю.
24365	671171	674070	2019_zhanvil_kkd1952_4_1		kkd1952	1952	f	техникум	Гута	Жанвиль	Меня перекрестили, и я, слава	богу	, перед вами сижу.
24417	864836	867504	2019_zhanvil_kkd1952_4_1		kkd1952	1952	f	техникум	Гута	Жанвиль	По	соседству	один одного не бросали, что.
24581	308282	310200	2019_zarechje_lva1963_1_3		lva1963	1963	f	техникум	Заречье	Заречье	ти в чернику, ти	голу	= голубика была.
24582	310331	311959	2019_zarechje_lva1963_1_3		lva1963	1963	f	техникум	Заречье	Заречье	По болота, по	болоту	лезли.
24602	390790	397070	2019_zarechje_lva1963_1_3		lva1963	1963	f	техникум	Заречье	Заречье	Потому что вот прямо к	дому	подошла и на солому легла и лежит. Ну это видно было, что она (ина) уже ненормальная.
24639	539546	542808	2019_zarechje_lva1963_1_3		lva1963	1963	f	техникум	Заречье	Заречье	Она (ина) ж вот начинает там, она (ина) и от	глазу	, она (ина)
24640	543091	548109	2019_zarechje_lva1963_1_3		lva1963	1963	f	техникум	Заречье	Заречье	и от	подделу	, она (ина) и от скулы, и что она (ина) вот вообще она (ина), я не знаю, ско =
24655	590715	594726	2019_zarechje_lva1963_1_3		lva1963	1963	f	техникум	Заречье	Заречье	вот я в Стайки тогда (тъда) ездила, я тоже там от	глазу	, от сур = от этого,
24656	594891	596129	2019_zarechje_lva1963_1_3		lva1963	1963	f	техникум	Заречье	Заречье	от суроц, от	испугу	.
24699	727991	733735	2019_zarechje_lva1963_1_3		lva1963	1963	f	техникум	Заречье	Заречье	И [там] большие вообще такие, огромные там вот, по	желтку	по куриному точно были.
24703	742840	745242	2019_zarechje_lva1963_1_3		lva1963	1963	f	техникум	Заречье	Заречье	Я уже думаю, сейчас вот что - нибудь	покладу	подушку,
24802	170646	173154	2019_zhanvil_kkd1952_2		kkd1952	1952	f	техникум	Гута	Жанвиль	ну, у меня вот горе вот -	сыну	скоро сорок дней.
24813	203080	206690	2019_zhanvil_kkd1952_2		kkd1952	1952	f	техникум	Гута	Жанвиль	Да и был бы один, два, у меня ж тринадцать внуков, слава	богу	.
24882	442978	447948	2019_zhanvil_kkd1952_2		kkd1952	1952	f	техникум	Гута	Жанвиль	Столько людей было! Весь, весь колхоз сколыхнулся, весь. Ну, парень молодой, сорок три года	сыну	.
24900	508545	513115	2019_zhanvil_kkd1952_2		kkd1952	1952	f	техникум	Гута	Жанвиль	клуба была Зыкарева. Константиновна, не надо, будет	разговору	. Она говорит:
24955	684987	688147	2019_zhanvil_kkd1952_2		kkd1952	1952	f	техникум	Гута	Жанвиль	А теперь на	углу	она (ина) валяется, она никому не надо на поле.
24964	711512	714379	2019_zhanvil_kkd1952_2		kkd1952	1952	f	техникум	Гута	Жанвиль	А с города, куда (куды) она приедет, с города, если ногти по	метру	?
24995	830126	834586	2019_zhanvil_kkd1952_2		kkd1952	1952	f	техникум	Гута	Жанвиль	В один, к нам вот ж с Хи = с района привезти (привезть) к нам, к	дому	- шестьсот рублей.
24998	843050	847829	2019_zhanvil_kkd1952_2		kkd1952	1952	f	техникум	Гута	Жанвиль	И лекарство если купить в аптеке, согласно едешь	автобусу	. А если так горько так надо...
25043	988183	990833	2019_zhanvil_kkd1952_2		kkd1952	1952	f	техникум	Гута	Жанвиль	Моежт, к	утру	приедут. Он (ён): хоть к обеду!
25043	988183	990833	2019_zhanvil_kkd1952_2		kkd1952	1952	f	техникум	Гута	Жанвиль	Моежт, к утру приедут. Он (ён): хоть к	обеду	!
25045	992878	995948	2019_zhanvil_kkd1952_2		kkd1952	1952	f	техникум	Гута	Жанвиль		криминалу	подчиняемся. Что криминалист сказал, то будем делать.
25058	1038363	1045103	2019_zhanvil_kkd1952_2		kkd1952	1952	f	техникум	Гута	Жанвиль	такой листочек	милиционеру	дала. Там четыре таблеточки белых. Наверное, типа как (як) нарко = наркоманские как (як), чтоб, ну,
25185	23376	29312	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	Ну, раньше гуляли, гуляли, венки плели,	белору	= эти (этыя)
25240	244795	247927	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	И я этой кружкой из этого ведра	черепаю	воды
25249	281070	285805	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	ай - ай - ай, и он (ён) идёт с косой ко мне, к	колодюшу	.
25251	289191	291180	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	И я это,	черепаю	, даю ему.
25301	503617	507628	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	А теперичка в этом	году	некому, никто не приходил.
25308	532667	536274	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	Думаю, намажут мне тут (тута) это,	снегу	на =.
25326	605021	605833	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	По	ветру	.
25327	606472	609765	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	По	ветру	заговаривала - и всё хорошо было, всё.
25353	699909	702942	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	И кровь течёт (текеть) у него по	пальцу	.
25361	725792	730830	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	под окно, перину эту расстелют и посадят на эту перину, и она (ина) и сидит к	солнцу	.
25376	779818	783155	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	Она (ина) говорит, не плачь, я, говорит, заговорю по	ветру	.
25390	826207	828848	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	на	бугру	сосед, и у этого соседа
25392	833944	835424	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	Она (ина) к	утру	пропала.
25401	866504	868399	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	собрались, говорит, на	бугру	.
25411	898678	901280	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	перебирать это сено, она (ина) её за	пыску	
25414	909030	912572	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	за	пыску	, а вот за ноги - она (ина) не прокусит кожу.
25454	1044471	1048134	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	А люди стоят	отзаду	костра, костра этого.
25546	1379202	1382890	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	И девочку эту укусила змея, она (ина) к	утру	...
25547	1383143	1387357	2019_zhanvil_rgs1937_3		rgs1937	1937	f	n/d	Рудня	Жанвиль	Видать, она укусила с вечера её, что она к	утру	уже она (ина) померла.
25584	62979	65880	2018_stajki_nib1935_2_16-33		nib1935	1935	m	n/d	Стайки	Стайки	Назад ни	шагу	. Присял = принял присягу, всё.
25671	421667	422958	2018_stajki_nib1935_2_16-33		nib1935	1935	m	n/d	Стайки	Стайки	Рады были	яйцу	!
25673	432730	434311	2018_stajki_nib1935_2_16-33		nib1935	1935	m	n/d	Стайки	Стайки	Рады были	яйцу	красному.
25719	593107	596037	2018_stajki_nib1935_2_16-33		vvb1936	1936	f	n/d	Максимовка	Стайки	Ну, вот. Сено забирают в колхоз там	скоту	.
25767	807660	810900	2018_stajki_nib1935_2_16-33		vvb1936	1936	f	n/d	Максимовка	Стайки	Своя корова привыкает к	хозяину	уже.
25824	14597	17793	2019_zhanvil_rgs1937_1		rgs1937	1937	f	n/d	Рудня	Жанвиль	я сейчас вам скажу, в каком (яком), это самое,	году	переехали.
25825	18874	22190	2019_zhanvil_rgs1937_1		rgs1937	1937	f	n/d	Рудня	Жанвиль	Я вот, деточка, в каком (яком) же это мы	году	?
25830	42291	48130	2019_zhanvil_rgs1937_1		rgs1937	1937	f	n/d	Рудня	Жанвиль	Так что я тут (тута) сколько?	Мальчику	моему было,
25870	223843	229044	2019_zhanvil_rgs1937_1		rgs1937	1937	f	n/d	Рудня	Жанвиль	И, она (ина) посерёд	лесу	стояла. Может, партизан боялись, не знаю.
25876	255026	260896	2019_zhanvil_rgs1937_1		rgs1937	1937	f	n/d	Рудня	Жанвиль	Ну пополам шли (ишли), на	ходу	, факелы такие у них были,
25891	317667	320909	2019_zhanvil_rgs1937_1		rgs1937	1937	f	n/d	Рудня	Жанвиль	У нас ещё, слава	богу	, не так, не так ещё.
25920	450687	453100	2019_zhanvil_rgs1937_1		rgs1937	1937	f	n/d	Рудня	Жанвиль	Ну и слава	богу	братья (браты) мои пришли.
25924	468190	473242	2019_zhanvil_rgs1937_1		rgs1937	1937	f	n/d	Рудня	Жанвиль	Этот (этый) пошёл в сорок втором	году	, начало сорок третьего пошёл.
25967	673946	677792	2019_zhanvil_rgs1937_1		rgs1937	1937	f	n/d	Рудня	Жанвиль	Бывает, когда соседка - там на	краю	живёт -
25973	705722	709442	2019_zhanvil_rgs1937_1		rgs1937	1937	f	n/d	Рудня	Жанвиль		Сыночку	пятьдесят четыре года было - помер.
25983	751392	757855	2019_zhanvil_rgs1937_1		rgs1937	1937	f	n/d	Рудня	Жанвиль	посадит (посодит) мне, дак и она (ина) приедет, и я помогаю ей,	полю	всё [скивочком].
26034	1037120	1040988	2019_zhanvil_rgs1937_1		rgs1937	1937	f	n/d	Рудня	Жанвиль	школа была. У него это отдельно жили в	дому	.
26080	27939	31463	2019_zarechje_zie1942_1_3		zie1942	1942	f	n/d	Заречье	Заречье	Батюшка сказал, что в гроб	покойнику	
26113	172316	180306	2019_zarechje_zie1942_1_3		zie1942	1942	f	n/d	Заречье	Заречье	А в лесах тут и лисы, тут и эти (этые), и кабаны, тут и косули, тут всего чего, чего хочешь в	лесу	.
26116	191733	194593	2019_zarechje_zie1942_1_3		zie1942	1942	f	n/d	Заречье	Заречье	В прошлом	году	у меня вот курицу устягнула.
26159	380175	381935	2019_zarechje_zie1942_1_3		zie1942	1942	f	n/d	Заречье	Заречье	Это, говорит, к	покойнику	.
26161	389657	395032	2019_zarechje_zie1942_1_3		zie1942	1942	f	n/d	Заречье	Заречье	Ой, птицы, было много голубей, и тут (тута) вот жили они (яны) по	соседству	.
26218	689342	694272	2019_zarechje_zie1942_1_3		zie1942	1942	f	n/d	Заречье	Заречье	Ну, если долго не говорит, это что - то у него, это надо к	врачу	обращаться.
26242	815065	817648	2019_zarechje_zie1942_1_3		zie1942	1942	f	n/d	Заречье	Заречье	из родственников	мужику	моему.
26268	934191	937041	2019_zarechje_zie1942_1_3		zie1942	1942	f	n/d	Заречье	Заречье	и, слава	богу	, не всё, ничего и хорошо.
26316	52394	56335	2019_zhanvil_kkd1952_5		kkd1952	1952	f	техникум	Гута	Жанвиль	в Смоленск, я говорю, ладно иди. Приходит к	деду	Толику, и говорит: дед!
26325	100997	106732	2019_zhanvil_kkd1952_5		kkd1952	1952	f	техникум	Гута	Жанвиль	Живём в счёт молока, продаём молоко	государству	, только молоко платит (плотит) это частный сект =,
26338	178312	186040	2019_zhanvil_kkd1952_5		kkd1952	1952	f	техникум	Гута	Жанвиль	а своя капусту, ну, садим (содим) на рассаду, ну вот и	брату	понесла невестки капусты, нарвали мне в таз и понесла.
26346	241270	247226	2019_zhanvil_kkd1952_5		kkd1952	1952	f	техникум	Гута	Жанвиль	на, в соседней деревне где - то в	лесу	рысь была, но я это.. чтоб не развелись.
26356	312187	315054	2019_zhanvil_kkd1952_5		kkd1952	1952	f	техникум	Гута	Жанвиль	Ну и показывали по	телевизору	, что,
26380	454915	460072	2019_zhanvil_kkd1952_5		kkd1952	1952	f	техникум	Гута	Жанвиль	и она, собака, и они напали, и она завизжала, теперь собака к	дому	не подходит.
26451	227140	233740	2019_zarechje_lva1963_1_1		lva1963	1963	f	техникум	Заречье	Заречье	Ну потом, тут погуляли, потом к	жениху	завезли, там на ночь и осталась. Гости мои сюда приехали назад, а я там осталась.
26485	378290	380970	2019_zarechje_lva1963_1_1		lva1963	1963	f	техникум	Заречье	Заречье	Ну а потом к	военкомату	ему
26496	418325	423375	2019_zarechje_lva1963_1_1		lva1963	1963	f	техникум	Заречье	Заречье	Тарелку берут, кладут, давайте там	солдату	то на мыло, то на носки, ну как, смехом.
26520	503589	506989	2019_zarechje_lva1963_1_1		lva1963	1963	f	техникум	Заречье	Заречье		жениху	с невестой два куска отрезают, ну а это
26545	625705	629077	2019_zarechje_lva1963_1_1		lva1963	1963	f	техникум	Заречье	Заречье		жениху	сразу, что пошёл и всё, но приехали вот когда (къда)
26569	731634	736474	2019_zarechje_lva1963_1_1		lva1963	1963	f	техникум	Заречье	Заречье	Ну и вот перед этой машиной на	мосту	, вот там у нас мост этот (этый) вот, ну внизу там красный.
26605	863281	867979	2019_zarechje_lva1963_1_1		lva1963	1963	f	техникум	Заречье	Заречье	Высадился и идут всё это, вот от фары той (тэй) светит, и они яны) к	дому	все эти (этыя).
26607	872752	877732	2019_zarechje_lva1963_1_1		lva1963	1963	f	техникум	Заречье	Заречье	сва = сватать, а я уже на печку разделась,	плачу	, всё, не надо, замуж не пойду больше.
26641	1003856	1006717	2019_zarechje_lva1963_1_1		lva1963	1963	f	техникум	Заречье	Заречье	А потом уже дочку восемьдесят третьем	году	родила.
26720	1279960	1285152	2019_zarechje_lva1963_1_1		lva1963	1963	f	техникум	Заречье	Заречье	на кузове тоже, и мальцев, и девок, и... Господи, сколько. Ну раньше, ну сколько было	народу	- то.
26750	98502	100902	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Я же тогда (тады) на Стайки носила, к	сыну	.
26761	144087	149107	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Этот (этый), был, испортился, сын тот (тэй) еще старший поглядел, говорит, он не годен, к	ремонту	.
26812	311607	316657	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	и гребень, и гребёнку, и лён есть (ёсь), я им и льна (	лёну	) трёпаного дала.
26838	424039	428757	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Деточки, ну его к	чёрту	, не надо, не, фотографировать не надо.
26843	457589	459941	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Ну я не знаю, это по	разговору	.
26854	501876	506793	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	В каком (яком) же	году	, и посёлки, были и на посёлках.
26857	514052	517602	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Уже эта, вот эта хата с тридцать девятого	году	.
26858	518552	520412	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Это, это с	посёлку	.
26859	520716	523342	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Ну они (яны) жили, Поварёнковы эти (этыя) на	посёлку	.
26902	701490	704950	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Да по	разговору	у нас не поймешь, у нас всякая всячина.
26987	998645	1003575	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Я их на книжку, этот (этый), в	банку	лежат.
26988	1003735	1004861	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Это всё в	банку	.
27060	1252392	1256170	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	И так самое керосину, так и соли, до сорок седьмого	году	.
27063	1263939	1265565	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	А до сорок седьмого	году	
27112	1446343	1448377	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Ну, а	росту	, вот огурцы.
27149	1578838	1583628	2018_Malye_Xutora_zvp1934_1_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Этот (этый), я тоже так у	нотариусу	сижу,
27240	341455	346385	2018_stajki_kfb1929_5_77-95		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	Ай, оно да. Потому что ну кто это? Лес был, не было	лесу	.
27315	688727	690043	2018_stajki_kfb1929_5_77-95		kfb1929	1929	f	6 классов	Малые Хутора	Стайки		Мальчику	.
27379	1005054	1009091	2018_stajki_kfb1929_5_77-95		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	А теперь же всё	полу	с ложки, то с ложки, то трактора.
27446	262672	265973	2019_zhanvil_pds1932_5_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	и	бульбу	сеяли, и ячмень сеяли.
27548	171992	177823	2019_stajki_nnm1955_0		nXr1961	1961	f	техникум	Мазыки	Стайки	Сегодня, может, же вам оно (ино) надо уже к	вечеру	, поесть, яички там где, там и творог у нее.
27551	196759	199986	2019_stajki_nnm1955_0		nXr1961	1961	f	техникум	Мазыки	Стайки	Она (ина) быстрая, слава	Богу	, не хромает.
27623	520726	525993	2019_stajki_nnm1955_0		nnm1955	1955	f	техникум	Микшино	Стайки	К нам никто не ле = лазит к нему никогда, слава	Богу	, тут всё есть у него там.
27641	587693	590148	2019_stajki_nnm1955_0		nnm1955	1955	f	техникум	Микшино	Стайки	Ну вот это кресло - кровать, можно спать	человеку	.
27667	681314	684585	2019_stajki_nnm1955_0		nnm1955	1955	f	техникум	Микшино	Стайки	Вот, надо вам, ай, к	туалету	вам, не знаю, девки...
27668	685021	687679	2019_stajki_nnm1955_0		nnm1955	1955	f	техникум	Микшино	Стайки	Тут и не пролезете вы к	туалету	его там.
27670	692386	695138	2019_stajki_nnm1955_0		nnm1955	1955	f	техникум	Микшино	Стайки	Вот туалет вот он, вот он, в	углу	.
27682	722950	726187	2019_stajki_nnm1955_0		nnm1955	1955	f	техникум	Микшино	Стайки	И пок = и покосит, к	туалету	чтоб вы сходили.
27697	775126	778502	2019_stajki_nnm1955_0		nnm1955	1955	f	техникум	Микшино	Стайки	К тому	туалету	вы не пройдете, надо всё равно ему выкосить.
27879	1510110	1513800	2019_stajki_nnm1955_0		nnm1955	1955	f	техникум	Микшино	Стайки	А счетчик, прямо как заходишь в дом, в	углу	, к той, к сватье.
27972	103792	107762	2019_zhanvil_pds1932_2_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	[нрзб] дак там танцевали в = в	кругу	весь, девки все.
27993	185696	189864	2019_zhanvil_pds1932_2_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	И тогда (тады) по	мосту	постелишь, ну.
28097	569075	572895	2019_zhanvil_pds1932_2_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	Ну, на, на одном	боку	жили у этой, рядом.
28114	620450	622930	2019_zhanvil_pds1932_2_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	Ну, там	лесу	не, у нас не было.
28122	643708	646668	2019_zhanvil_pds1932_2_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	Ну, с одн = с одного	боку	Мазыки были.
28154	745882	750083	2019_zhanvil_pds1932_2_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	паств =, матка телят паствила по том, по том	боку	.
28155	750348	752378	2019_zhanvil_pds1932_2_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	А я ж тут (тута) была, на этом	боку	.
28245	1071594	1073634	2019_zhanvil_pds1932_2_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	Я же с тридцать второго	году	.
28311	1325045	1326695	2019_zhanvil_pds1932_2_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	В пятьдесят девятом	году	.
28328	1378470	1380610	2019_zhanvil_pds1932_2_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	в пятьдесят девятом	году	приехала,
28344	1428169	1431359	2019_zhanvil_pds1932_2_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	В шестидесятом	году	они (яны) приехали к нам.
28379	124144	127034	2019_stajki_nnm1955_2_1		nnm1955	1955	f	техникум	Микшино	Стайки	вот, с вами, я имею в	виду	, где вы живёте,
28409	229435	234040	2019_stajki_nnm1955_2_1		nnm1955	1955	f	техникум	Микшино	Стайки	из другой появится, ну как вот, я думаю, что чем больше общаешься, в	кругу	,
28480	481364	484667	2019_stajki_nnm1955_2_1		nnm1955	1955	f	техникум	Микшино	Стайки	Чтобы дороги была хорошо, невесте и	жениху	.
28542	712813	715877	2019_stajki_nnm1955_2_1		nnm1955	1955	f	техникум	Микшино	Стайки	сейчас скажу, в каком я была	году	[тоже] в этом санатории.
28548	737901	741226	2019_stajki_nnm1955_2_1		nnm1955	1955	f	техникум	Микшино	Стайки	они с гор спускались, и мы решили там где - то на	мосту	их тоже встретить,
28553	755366	760511	2019_stajki_nnm1955_2_1		nnm1955	1955	f	техникум	Микшино	Стайки	Это ж была очень далеко ж мы друг друга, я имею в	виду	живём, ихнее ж тоже не знаем.
28602	943749	947010	2019_stajki_nnm1955_2_1		nnm1955	1955	f	техникум	Микшино	Стайки	Ну где не, где	человеку	надо, там и, наверное, ставят они, потому что
28619	1008267	1011808	2019_stajki_nnm1955_2_1		nnm1955	1955	f	техникум	Микшино	Стайки	Уже по, по	приглашению	или там по зову, как.
28651	1109999	1115598	2019_stajki_nnm1955_2_1		nnm1955	1955	f	техникум	Микшино	Стайки	А ну чего - то так все плачут же, когда очаг, мама с этой, как	ребенку	будет жизнь, неизвестно какая.
		
